ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore
14750,2058-05-20,27,40309,475,Employed,High School,4,30063,48,Married,0,Own,499,0.2588850297134929,3,0,0.3664011870685574,0,Auto,0,16,3,2733,3837,77815,25237,3359.083333333333,0.8437183046864983,1,52578,0.287563,0.2551232633443639,1005.4123868635904,0.4478639669146613,56.0
14751,2058-05-21,53,28404,512,Employed,Associate,30,29830,48,Married,2,Mortgage,436,0.0958262735963475,2,0,0.054270975555112,0,Debt Consolidation,0,26,8,48537,4171,52708,5571,2367.0,0.8950230985671498,6,47137,0.26883,0.2710038089136496,1024.3416436646382,0.6169588693133241,52.0
14752,2058-05-22,38,77453,558,Self-Employed,Associate,16,33586,60,Widowed,0,Mortgage,544,0.1737878123898152,3,0,0.0580616889790772,0,Auto,0,32,27,3170,1381,101360,22641,6454.416666666667,0.8571448951222077,8,78719,0.259586,0.2076688,904.2153603321126,0.2243758708376092,40.0
14753,2058-05-23,40,52387,620,Self-Employed,Bachelor,16,37763,84,Married,3,Mortgage,552,0.613745168618852,2,0,0.2515635521768248,0,Auto,0,22,2,1480,344,112662,10823,4365.583333333333,0.8738072926359912,7,101839,0.252763,0.2651693621939255,992.771280467442,0.353852203134543,54.0
14754,2058-05-24,21,16169,512,Employed,High School,0,17503,36,Married,3,Own,590,0.4009396888552055,7,1,0.0251729712720419,0,Home,0,23,17,1762,808,89828,8570,1347.4166666666667,0.6887743087877055,4,81258,0.246503,0.2192268654987367,667.7476446791728,0.9334511556775356,51.0
14755,2058-05-25,52,31449,550,Self-Employed,Associate,29,12733,12,Widowed,1,Rent,974,0.0572741699085595,3,1,0.1399620138569329,0,Education,0,32,23,36697,2954,158676,12956,2620.75,0.8136628057661005,4,145720,0.202733,0.1621864,1156.593841701053,0.8129710356581333,49.0
14756,2058-05-26,47,72018,595,Employed,High School,24,19798,48,Married,3,Rent,505,0.1743585573484906,3,0,0.3273468971566778,0,Education,1,29,17,9400,1610,29571,7530,6001.5,0.9620955930445958,8,22041,0.217298,0.2367363776209486,641.8842957375545,0.1910996077209955,59.0
14757,2058-05-27,46,60560,608,Employed,High School,25,26929,36,Single,0,Mortgage,408,0.4796183542022024,2,0,0.2107602105530885,0,Auto,0,23,15,2776,365,60174,46796,5046.666666666667,0.8336016244086348,6,13378,0.207929,0.2064420809558574,1009.6392307182751,0.2809060562849951,50.0
14758,2058-05-28,30,15000,589,Employed,Bachelor,8,38779,72,Married,1,Mortgage,387,0.2230177615145658,5,0,0.2500061273450795,1,Auto,0,25,21,2813,572,87105,24946,1250.0,0.8363180757932629,3,62159,0.259279,0.2505113890019488,1045.8140020424914,1.1462512016339932,64.0
14759,2058-05-29,30,33414,527,Self-Employed,High School,6,16299,36,Married,0,Own,409,0.0877243257243832,3,0,0.2227165191477741,0,Auto,0,27,28,977,2536,71759,5763,2784.5,0.9193379194665832,8,65996,0.237799,0.2499514185643706,648.0035242628363,0.3796026303691278,53.0
14760,2058-05-30,42,17856,523,Unemployed,High School,18,14921,84,Divorced,0,Mortgage,234,0.3700158324142991,4,0,0.098923894641938,0,Auto,0,22,28,3889,2452,48156,92981,1488.0,0.8013546185493987,5,9602,0.278421,0.3204980877529206,447.3936766354476,0.4579258579539298,55.0
14761,2058-05-31,31,55841,582,Unemployed,Bachelor,6,29054,48,Married,3,Mortgage,857,0.4300174238024746,1,0,0.418369710848766,0,Home,0,29,24,2153,10443,18447,101249,4653.416666666667,0.7874256141457158,4,3832,0.233054,0.2462510002403856,957.2820633813344,0.3898817134466791,60.0
14762,2058-06-01,45,60029,566,Employed,High School,19,20648,36,Married,3,Rent,468,0.3763396821584535,1,4,0.4469188272614761,0,Auto,0,24,8,1089,393,71154,12541,5002.416666666667,0.9584477716302608,5,58613,0.2226479999999999,0.1818153714243684,748.3563798698217,0.2431537516606616,44.0
14763,2058-06-02,18,24788,596,Employed,Master,0,11022,36,Divorced,2,Mortgage,393,0.3773155768961778,5,1,0.252952267901917,0,Auto,0,27,24,465,1909,75109,42743,2065.6666666666665,0.9459540682709472,5,32366,0.198022,0.172906137455494,394.5603654937345,0.3812620778572218,54.0
14764,2058-06-03,34,47169,510,Employed,Bachelor,11,31924,84,Married,0,Rent,432,0.3089856066428326,4,1,0.3555572924041646,1,Auto,0,36,29,5170,2066,159210,1633,3930.75,0.8119762509017043,6,157577,0.301924,0.3238135119142151,964.4726222518482,0.3552687457232966,63.0
14765,2058-06-04,61,78774,608,Employed,High School,39,14870,48,Married,1,Mortgage,303,0.1478448794748389,1,4,0.4241923540131035,0,Home,0,30,18,1205,1229,186396,21821,6564.5,0.8062256941805024,7,164575,0.20587,0.2032154548352843,455.0508910209863,0.1154773236378987,38.400000000000006
14766,2058-06-05,45,86228,589,Unemployed,Associate,25,19148,36,Divorced,4,Rent,919,0.0313279544971485,5,0,0.2561720032383272,0,Debt Consolidation,1,22,4,1973,3442,66793,52946,7185.666666666667,0.8102951470152001,7,13847,0.209648,0.208561397960708,719.9886280496617,0.2280913802546265,62.0
14767,2058-06-06,42,33665,600,Employed,Master,18,33539,84,Single,2,Rent,574,0.3668523163077609,3,2,0.415450058167393,0,Auto,0,22,7,3306,727,24741,5536,2805.4166666666665,0.7662439879336086,4,19205,0.258539,0.2115285676290693,768.2290129598199,0.4784419472899997,55.0
14768,2058-06-07,63,95301,596,Employed,Bachelor,39,16056,48,Married,2,Other,480,0.554735683678434,5,0,0.3327909385990288,0,Auto,0,24,10,2297,235,16848,4631,7941.75,0.6784020179756538,6,12217,0.213056,0.2276464599340628,512.5502642185029,0.1249787848041682,43.2
14769,2058-06-08,18,51003,586,Self-Employed,Bachelor,0,17497,72,Married,0,Other,527,0.1087339162999292,6,1,0.5654228533948592,0,Auto,0,16,7,33004,386,190293,5349,4250.25,0.929370402650466,3,184944,0.239497,0.2648708961944357,487.41075430521977,0.2386708439045279,57.0
14770,2058-06-09,30,76303,502,Employed,Bachelor,8,7356,84,Married,1,Rent,176,0.0727177478886948,3,0,0.203047061014801,0,Auto,0,23,7,1895,2265,21508,6284,3287.9166666666665,0.7569308380466624,4,15224,0.281356,0.2892283543120963,205.0283266671602,0.1158874647067779,52.0
14771,2058-06-10,35,44072,573,Employed,Associate,13,20387,36,Single,3,Mortgage,351,0.3632604160102241,2,0,0.3615260465226207,0,Debt Consolidation,0,18,11,7077,1562,24595,11344,3672.6666666666665,0.7450503891641155,9,13251,0.218887,0.1902603388125888,747.574654370436,0.2991217973417415,55.0
14772,2058-06-11,50,82585,609,Employed,High School,31,15136,24,Married,4,Mortgage,200,0.0404223513642426,2,4,0.2542948219359505,0,Education,0,11,20,3992,2928,91117,36244,6882.083333333333,0.7909191718643659,5,54873,0.185636,0.2000493550994989,770.3953634967955,0.1410031405456384,36.0
14773,2058-06-12,50,84621,582,Employed,High School,28,56871,72,Divorced,2,Rent,264,0.2611757339215991,2,0,0.4608928470751575,0,Home,0,18,20,2932,409,26981,180087,7051.75,0.8189817033772442,2,1749,0.280871,0.295936702192138,1696.0470430781295,0.2779518620311454,55.0
14774,2058-06-13,29,87004,597,Employed,Bachelor,9,49117,120,Married,0,Mortgage,179,0.6084847735364807,2,0,0.5670119911520537,0,Debt Consolidation,0,22,28,336,306,27504,2940,7250.333333333333,0.9034058983916404,5,24564,0.305617,0.3079910359423808,1323.8949131809563,0.2072863196884221,59.0
14775,2058-06-14,51,38022,573,Employed,Master,28,32934,120,Widowed,1,Own,391,0.364800229649624,5,1,0.117678272517385,0,Home,0,34,21,5204,1010,96000,4651,3168.5,0.6059904359726896,5,91349,0.301434,0.3285209243533471,938.3362203775328,0.4195474894674239,49.0
14776,2058-06-15,35,48639,599,Employed,Associate,12,29021,72,Single,3,Mortgage,493,0.2828579052114453,1,1,0.2711279828923749,0,Debt Consolidation,0,22,15,806,277,39318,34460,4053.25,0.8386558655781255,1,4858,0.244521,0.278400026633489,833.0669542090598,0.3271614023830407,53.0
14777,2058-06-16,54,49995,588,Employed,Bachelor,31,38754,60,Married,3,Mortgage,597,0.2381190866255418,7,1,0.2492703143556764,0,Education,0,29,29,2509,341,168648,4824,4166.25,0.683109644500645,3,163824,0.2497539999999999,0.2303388415244377,1093.2481023693713,0.4057001145801071,49.0
14778,2058-06-17,27,52646,500,Self-Employed,Doctorate,4,15123,72,Single,0,Mortgage,981,0.1928544129874071,4,2,0.3250292251869268,0,Home,0,30,8,5276,429,122316,13296,4387.166666666667,0.806856964822319,2,109020,0.280123,0.3020647914062336,456.9777746248594,0.3277691238745263,53.0
14779,2058-06-18,38,37586,625,Employed,High School,12,28028,12,Married,0,Mortgage,470,0.3351011825863667,4,1,0.3754273711587148,0,Debt Consolidation,0,20,6,9510,1101,33168,29917,3132.1666666666665,0.8344204332187709,4,3251,0.180528,0.2073565688352456,2606.238302222961,0.9821438734282854,54.0
14780,2058-06-19,34,117067,535,Employed,Associate,13,26164,108,Divorced,4,Own,378,0.3735071899978046,3,2,0.3899424683252693,0,Debt Consolidation,0,28,1,5011,3820,64273,8739,9755.583333333334,0.4609081839965041,4,55534,0.303664,0.2808944113226531,667.2762614145354,0.107146464306546,44.0
14781,2058-06-20,52,59524,661,Employed,Associate,31,16027,36,Single,3,Mortgage,314,0.3788276159215542,1,0,0.0750355715553601,1,Other,0,24,13,3911,397,39189,18695,4960.333333333333,0.94736191930074,3,20494,0.170527,0.1580784746811169,561.9425299087832,0.176589448943374,56.0
14782,2058-06-21,33,35816,536,Employed,High School,9,37289,72,Married,0,Mortgage,877,0.2563739836180636,3,1,0.1684809109684025,0,Debt Consolidation,0,27,13,7965,636,89707,31497,2984.6666666666665,0.789500840347382,6,58210,0.284289,0.3253859250488553,1183.531182831283,0.6903722971290875,49.0
14783,2058-06-22,39,67027,602,Employed,Bachelor,17,24115,60,Married,1,Own,381,0.0491156590384374,2,1,0.1642905593927659,0,Home,0,21,3,8546,4512,86822,14007,5585.583333333333,0.6577511660559833,3,72815,0.228115,0.2070678720267219,648.4205568330768,0.1842995611021964,37.6
14784,2058-06-23,46,85094,531,Employed,High School,21,26323,36,Single,1,Own,395,0.1348110334182946,5,0,0.0846985351262927,0,Home,0,24,8,2527,368,412177,13460,7091.166666666667,0.6430735669685742,6,398717,0.2458229999999999,0.2221969776003179,1008.2815400158626,0.1978914903540831,34.4
14785,2058-06-24,46,51331,603,Employed,High School,22,33551,12,Married,2,Mortgage,1074,0.3273447133693578,3,2,0.2744868773725851,0,Auto,0,23,20,6058,1763,124618,50874,4277.583333333333,0.8483348082417472,7,73744,0.197051,0.2040261567389263,3114.4489303401174,0.9791624391514174,47.0
14786,2058-06-25,50,55940,632,Self-Employed,Bachelor,24,16475,24,Single,0,Rent,266,0.363166823069385,2,1,0.159214733783361,0,Education,1,29,21,1712,275,307078,76632,4661.666666666667,0.8256344768553506,10,230446,0.175475,0.1658137512057005,811.2512648854406,0.2310871501363118,41.6
14787,2058-06-26,42,76172,627,Employed,Bachelor,20,21583,84,Married,0,Own,426,0.0343571305925447,4,1,0.1217295763314202,0,Home,0,21,27,8470,511,69483,22166,6347.666666666667,0.8972438580967312,4,47317,0.233083,0.2478705815877075,543.3659848063261,0.1527121753095089,46.0
14788,2058-06-27,34,149298,606,Employed,Master,14,29823,72,Married,1,Other,863,0.2129796441737132,2,0,0.1629242004761158,0,Auto,0,26,29,1732,923,198698,2272,12441.5,0.7564632827430421,7,196426,0.2418229999999999,0.2394047622781489,784.0677955096701,0.132384985372316,32.800000000000004
14789,2058-06-28,35,129281,643,Employed,Master,12,8440,60,Single,3,Rent,407,0.3240636323880949,2,0,0.3624774936403422,1,Auto,0,29,12,2018,684,91022,6416,10773.416666666666,0.8434879149679693,5,84606,0.19194,0.1915812483228801,219.67324067240463,0.0581684771008025,47.2
14790,2058-06-29,40,25479,633,Employed,Master,18,23390,96,Divorced,1,Mortgage,589,0.5551075265561759,2,1,0.210058486405919,0,Auto,0,22,3,15042,813,174425,18661,2123.25,0.9129819612876072,3,155764,0.24189,0.2374310380473501,546.0375181930906,0.5345755413602217,51.0
14791,2058-06-30,42,63850,382,Employed,High School,18,19771,36,Single,1,Mortgage,455,0.3090981677122099,2,1,0.728112743176236,0,Education,0,33,28,5853,1493,110855,47791,5320.833333333333,0.8522611587533998,6,63064,0.313771,0.2919620700741758,830.6296110692484,0.2416218532941422,44.8
14792,2058-07-01,38,41375,586,Employed,High School,14,24810,24,Married,1,Mortgage,282,0.1006553282600702,6,0,0.2339250437261512,0,Home,0,23,28,1172,2673,50214,69890,3447.9166666666665,0.7297759961926019,7,10337,0.20681,0.2030475347714361,1266.421583753786,0.4490890393968684,52.0
14793,2058-07-02,40,88218,569,Employed,High School,19,27398,60,Married,0,Mortgage,400,0.2648253255077915,1,0,0.1653361566179726,0,Home,0,25,4,3418,6769,46005,30834,7351.5,0.83872827582483,4,15171,0.247898,0.242737019305538,792.543378809985,0.1622176941862184,52.0
14794,2058-07-03,21,121498,551,Employed,Associate,1,30322,60,Divorced,2,Mortgage,1339,0.2248640245425043,5,3,0.1211737329382037,0,Education,0,21,11,1473,1755,19447,30501,10124.833333333334,0.7744988391007336,6,9440,0.259822,0.2822552518627725,948.2301194054928,0.2259029896201247,48.0
14795,2058-07-04,48,15000,604,Unemployed,High School,26,17183,108,Married,0,Rent,436,0.2235210089872311,8,0,0.2502692392242395,0,Home,0,26,23,7596,1771,276564,11601,1250.0,0.8862877627981569,2,264963,0.260183,0.2505159490317959,401.8684204165624,0.67029473633325,48.0
14796,2058-07-05,42,51635,606,Employed,Bachelor,24,18560,36,Widowed,0,Rent,788,0.314765944211047,4,2,0.3488451312578373,0,Home,0,30,2,4115,572,12183,15049,4302.916666666667,0.9688868169425566,2,7148,0.20056,0.185563931311041,676.1801766755891,0.3402762103245292,55.0
14797,2058-07-06,52,38652,543,Employed,Bachelor,29,30736,24,Married,3,Own,286,0.194400946109789,2,1,0.111206353036042,0,Home,0,21,2,1150,664,34270,4063,3221.0,0.7400563073777775,6,30207,0.2342359999999999,0.2113718456029257,1581.46118699836,0.5797768354543186,54.0
14798,2058-07-07,40,25214,545,Employed,High School,18,20545,120,Married,3,Mortgage,297,0.5137923359729967,6,0,0.2543999271311331,0,Other,0,30,10,1460,1442,23527,44847,2101.1666666666665,0.6105908232356391,6,3212,0.303045,0.3201638229498931,572.4413445011284,0.4137898046328842,55.0
14799,2058-07-08,19,19433,582,Employed,Bachelor,0,27462,48,Single,2,Rent,332,0.1139329007546507,0,1,0.2941348811221797,0,Home,0,22,12,7834,360,103940,6652,1619.4166666666667,0.8881370430315942,2,97288,0.231462,0.2152993631285571,858.2269609648881,0.7349726512416331,51.0
14800,2058-07-09,35,33957,629,Employed,High School,16,12288,60,Married,2,Rent,543,0.3142330811713524,5,2,0.414530062623213,0,Debt Consolidation,0,18,22,2444,941,98238,30762,2829.75,0.8706964316738831,5,67476,0.202788,0.1697559363288438,305.22721651474365,0.2997534116140096,52.0
14801,2058-07-10,37,37654,592,Employed,Associate,14,14162,120,Single,1,Other,1141,0.225784208735323,2,3,0.0771186161258134,0,Education,0,17,2,1325,4258,80208,92010,3137.833333333333,0.8830904232028899,4,6374,0.273162,0.2582970959013734,330.4961093124272,0.4689529216484072,55.0
14802,2058-07-11,48,40242,594,Employed,High School,22,17444,108,Single,4,Rent,384,0.2295384702105894,5,0,0.2211450933776352,0,Education,0,23,15,7747,917,91702,362131,3353.5,0.9280669787057916,4,6716,0.265444,0.3094206290334458,480.5293965607459,0.2577991342062758,53.0
14803,2058-07-12,18,16086,607,Employed,Doctorate,0,15623,96,Married,2,Other,392,0.2224724396785352,2,1,0.1825944520248352,0,Debt Consolidation,1,19,21,3621,1134,16932,5163,1340.5,0.6529587718675474,4,11769,0.2471229999999999,0.2481145669883853,375.6978873177321,0.5726951789017024,55.0
14804,2058-07-13,40,59593,540,Employed,Master,16,17168,108,Single,2,Rent,527,0.5924767598277483,4,1,0.4052454621794395,0,Education,0,31,23,4396,1034,52607,7313,4966.083333333333,0.9158204611745664,9,45294,0.292168,0.266001035889181,419.894936368408,0.1906723815955044,57.0
14805,2058-07-14,46,87147,624,Unemployed,High School,23,18571,72,Single,3,Own,1222,0.4722350848961008,4,0,0.3343218906465633,0,Debt Consolidation,1,23,11,3603,3890,69648,37618,7262.25,0.902942822186521,9,32030,0.221571,0.2524957983700237,503.09817406790864,0.2375432096206972,60.0
14806,2058-07-15,32,31564,575,Employed,Master,13,32539,120,Married,0,Mortgage,624,0.2568505734719386,5,2,0.2325077648304877,0,Auto,0,23,14,15384,2022,124474,16402,2630.333333333333,0.8838657345294559,5,108072,0.300039,0.2972638391040595,851.2174602199669,0.5608481029856673,49.0
14807,2058-07-16,40,18080,551,Employed,Associate,17,15252,12,Married,0,Own,222,0.1121719632581011,2,0,0.4543913202301461,0,Other,0,21,21,2168,2095,167070,29559,1506.6666666666667,0.8746223414475434,3,137511,0.204752,0.2154144285392577,1424.1376310423177,1.092569224143131,53.0
14808,2058-07-17,32,49251,487,Employed,Bachelor,9,21250,48,Married,0,Mortgage,592,0.551162797283674,2,1,0.3818470582270934,0,Other,0,20,17,7381,1952,48387,27554,4104.25,0.8021185804931822,2,20833,0.27275,0.3176506148683942,787.0955445793967,0.3360164572283356,56.0
14809,2058-07-18,31,84839,597,Employed,Bachelor,11,17755,36,Married,2,Rent,251,0.4111983044420962,5,0,0.1131145389846426,0,Home,0,24,20,15476,606,147217,18829,7069.916666666667,0.8938905829055688,4,128388,0.204255,0.214438001860583,672.9733619595011,0.1306908419891089,36.8
14810,2058-07-19,35,51806,581,Employed,Bachelor,13,39576,60,Single,0,Mortgage,1366,0.082379570186416,2,1,0.2020763764463751,0,Debt Consolidation,0,19,16,4033,439,38531,10360,4317.166666666667,0.8262531539665099,9,28171,0.254076,0.2328907745495406,1122.248916981978,0.5763615605100517,51.0
14811,2058-07-20,31,31117,577,Employed,Associate,13,91119,48,Married,3,Rent,181,0.2985801297818564,4,1,0.4581082635960424,0,Education,0,25,16,3032,1127,12422,34378,2593.083333333333,0.6333720269019576,2,2495,0.297619,0.2979657988372915,3270.058473085339,1.3308706391048,57.0
14812,2058-07-21,48,22993,599,Employed,High School,26,26538,60,Married,0,Mortgage,569,0.3916856930880337,3,2,0.139382324471328,0,Debt Consolidation,1,29,26,4504,307,80083,25945,1916.0833333333333,0.5842786839733805,5,54138,0.232038,0.2393874742434764,762.501054274158,0.6949076958765666,56.0
14813,2058-07-22,31,64901,589,Employed,Associate,9,14529,36,Married,1,Mortgage,692,0.4638413688654796,4,0,0.1462408083728995,0,Debt Consolidation,0,27,22,3239,2013,43903,13944,5408.416666666667,0.7899525306775054,7,29959,0.205029,0.2235904402064482,557.5714080803017,0.231042000846884,51.0
14814,2058-07-23,29,41690,616,Employed,Bachelor,4,16742,60,Married,5,Rent,403,0.2689253980056194,5,1,0.3596599973210723,0,Debt Consolidation,0,30,12,4363,427,407933,25159,3474.1666666666665,0.8925536096233372,8,382774,0.213742,0.1736914290695379,419.412097584533,0.2367221197173038,36.8
14815,2058-07-24,61,43541,661,Self-Employed,Bachelor,40,26272,36,Single,0,Mortgage,227,0.1729451167032241,1,1,0.3107055479363941,0,Auto,0,35,23,4624,1211,239033,68583,3628.4166666666665,0.7742714924396294,6,170450,0.180772,0.1977688113051258,973.3774937012604,0.3308268051816707,47.0
14816,2058-07-25,51,39746,656,Employed,Bachelor,29,14355,36,Divorced,3,Rent,592,0.3405193776284332,1,2,0.1116760126197684,0,Home,1,34,29,1862,1225,61837,26695,3312.1666666666665,0.6924941799046602,4,35142,0.171355,0.1802416800529519,519.1416925008181,0.3354727597748155,51.0
14817,2058-07-26,18,41002,492,Employed,High School,0,11048,72,Single,3,Rent,527,0.2244094612881399,6,1,0.2696551769953195,0,Education,0,28,25,1164,1482,66910,27875,3416.833333333333,0.8030444760074744,7,39035,0.2800479999999999,0.2933524764458563,327.64975195051693,0.2501291893909127,53.0
14818,2058-07-27,30,66014,518,Employed,Doctorate,9,13145,36,Married,3,Other,184,0.3271452339762276,3,0,0.2029530855461087,0,Education,0,17,5,889,367,55849,15090,5501.166666666667,0.9516507572696012,5,40759,0.239145,0.2391162181466036,515.1060711614643,0.1270832377062073,43.2
14819,2058-07-28,42,63041,617,Self-Employed,Doctorate,18,17703,60,Married,2,Other,273,0.1251529693644285,2,1,0.3707475268647379,0,Education,0,23,11,4574,1418,274351,26421,5253.416666666667,0.8655302257815253,4,247930,0.214203,0.2570436,526.9421156729666,0.1522708299055471,39.2
